ID,Education,Marital_Status,Income,Kidhome,Teenhome,Join_date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_years,has_imputed_age,Age,Age_category,Minorhome,Adulthome,HouseholdSize,has_imputed_income,TotalSpend,NumAccepted,NumPurchases,MonthsSinceJoiningCapped,DaysSinceJoin,PercentGold,PercentDealPurchases,SpendPerPurchase,SpendPerMonth,PurchasesPerMonth,SpendPercIncomeMonth,Frequency,Monetary,R,F,M,FM_minus_2,RFM_score,RFplusM_score,Segment
3182,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,22,0,41,35-44,2,1,3,0,184,1,9,6.180821917808219,188,0.4293478260869565,0.6666666666666666,20.444444444444443,29.76950354609929,1.456117021276596,0.0076244086428734,9,184,1,2,3,3,123,13,Low-priority churn
7300,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,16,0,62,55-64,1,1,2,0,496,1,16,3.221917808219178,98,0.0786290322580645,0.1875,31.0,153.9455782312925,4.965986394557823,0.0267181588437637,16,496,2,4,3,5,243,25,Standard base
10424,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,16,0,46,45-54,0,1,1,0,1203,0,17,9.863013698630136,300,0.0764754779717373,0.0588235294117647,70.76470588235294,121.97083333333332,1.723611111111111,0.0192783382945654,17,1203,2,4,5,7,245,27,High value at risk
8727,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,16,0,36,35-44,1,1,2,0,1096,0,26,11.704109589041096,356,0.0492700729927007,0.1153846153846153,42.15384615384615,93.64232209737828,2.221441947565543,0.017642564570181,26,1096,2,5,4,7,254,27,High value at risk
2798,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,22,0,37,35-44,0,2,2,0,1182,3,26,23.07945205479452,702,0.0490693739424703,0.0,45.46153846153846,51.21438746438747,1.126543209876543,0.0060157855283148,26,1182,2,5,5,8,255,28,High value at risk
1030,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,22,0,49,45-54,2,1,3,0,35,0,4,14.63013698630137,445,0.0857142857142857,0.5,8.75,2.392322097378277,0.2734082397003745,0.0007064464691916,4,35,1,1,1,0,111,10,Low-priority churn
624,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,18,0,30,25-34,0,1,1,0,20,1,3,22.816438356164383,694,0.75,0.3333333333333333,6.666666666666667,0.8765609990393852,0.1314841498559077,0.0005568412910784,3,20,3,1,1,0,311,30,Recents
5176,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,16,0,26,25-34,1,2,3,0,39,1,4,9.895890410958904,301,0.358974358974359,0.25,9.75,3.941029900332226,0.4042081949058693,0.001597498946223,4,39,1,1,1,0,111,10,Low-priority churn
5552,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,18,0,51,45-54,2,1,3,0,272,0,11,16.767123287671232,510,0.0772058823529411,0.5454545454545454,24.727272727272727,16.22222222222222,0.6560457516339869,0.0039955392267536,11,272,2,3,3,4,233,24,Standard base
868,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,16,0,48,45-54,1,2,3,0,61,0,5,3.912328767123288,119,0.0655737704918032,0.2,12.2,15.591736694677872,1.2780112044817928,0.0041769174518045,5,61,1,1,2,1,112,11,Low-priority churn
380,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,16,0,60,55-64,1,1,2,0,1612,1,24,24.0,755,0.119106699751861,0.2083333333333333,67.16666666666667,67.16666666666667,1.0,0.0124967052731134,24,1612,3,5,5,8,355,38,Champions
2677,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,16,0,58,55-64,1,2,3,0,233,0,10,18.180821917808217,553,0.0343347639484978,0.5,23.3,12.815702230259197,0.5500301386377336,0.0033361916559236,10,233,3,3,3,4,333,34,Loyal
6521,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,16,0,60,55-64,0,2,2,0,1089,0,19,6.608219178082192,201,0.0110192837465564,0.0526315789473684,57.31578947368421,164.794776119403,2.875207296849088,0.0253621468403123,19,1089,3,4,4,6,344,36,Champions
6927,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,22,0,46,45-54,2,2,4,0,254,0,11,24.0,730,0.0393700787401574,0.7272727272727273,23.09090909090909,10.583333333333334,0.4583333333333333,0.0028618428465195,11,254,1,3,3,4,133,14,Low-priority churn
2877,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,18,0,40,35-44,2,2,4,0,497,0,16,20.44931506849315,622,0.0885311871227364,0.625,31.0625,24.303992497320472,0.782422293676313,0.0063382429253671,16,497,3,4,3,5,343,35,High-potential growth
0,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,16,0,29,25-34,0,2,2,0,1144,0,16,17.063013698630137,519,0.0472027972027972,0.0625,71.5,67.04560051380861,0.9377007064868336,0.0113394766270482,16,1144,2,4,5,7,245,27,High value at risk
1584,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,16,0,37,35-44,1,2,3,0,393,0,14,6.147945205479452,187,0.2264631043256997,0.4285714285714285,28.071428571428573,63.92379679144385,2.2771836007130126,0.0185094119995494,14,393,1,3,3,4,133,14,Low-priority churn
7264,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,18,0,36,35-44,3,1,4,0,16,0,3,4.8,146,0.0625,0.3333333333333333,5.333333333333333,3.333333333333333,0.625,0.0007663569307404,3,16,3,1,1,0,311,30,Recents
6274,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,18,0,66,65-74,0,2,2,0,1599,2,24,10.652054794520549,324,0.0100062539086929,0.0416666666666666,66.625,150.1118827160494,2.2530864197530867,0.0214983004247833,24,1599,1,5,5,8,155,18,Critical retention
1377,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,18,0,60,55-64,1,1,2,0,219,0,10,13.150684931506849,400,0.3013698630136986,0.2,21.9,16.653125,0.7604166666666667,0.0044855895490561,10,219,3,3,3,4,333,34,Loyal
454,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,16,0,34,25-34,1,2,3,0,1092,0,26,22.684931506849317,690,0.0393772893772893,0.0769230769230769,42.0,48.137681159420296,1.146135265700483,0.008310585456538,26,1092,2,5,4,7,254,27,High value at risk
1755,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,18,0,26,25-34,1,2,3,0,96,0,6,5.8191780821917805,177,0.1875,0.1666666666666666,16.0,16.497175141242938,1.0310734463276836,0.0043793934540066,6,96,1,2,2,2,122,12,Low-priority churn
2075,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,16,0,45,45-54,0,2,2,0,1037,0,15,10.684931506849315,325,0.0096432015429122,0.0666666666666666,69.13333333333334,97.0525641025641,1.4038461538461535,0.0160727403978853,15,1037,2,3,4,5,234,25,High value at risk
4785,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,22,0,44,35-44,2,2,4,0,700,0,20,5.720547945205479,174,0.02,0.1,35.0,122.36590038314178,3.49616858237548,0.01891719879155,20,700,3,4,4,6,344,36,Champions
9076,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,22,0,34,25-34,1,2,3,0,182,0,9,20.975342465753425,638,0.0164835164835164,0.4444444444444444,20.22222222222222,8.676854754440962,0.4290752351097178,0.0033880729224681,9,182,2,2,3,3,223,23,Standard base
7079,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,16,0,52,45-54,1,1,2,0,1153,0,27,24.0,757,0.0797918473547268,0.1851851851851851,42.7037037037037,48.04166666666666,1.125,0.0090237450498536,27,1153,2,5,5,8,255,28,High value at risk
4653,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,16,0,36,35-44,1,2,3,0,150,0,8,18.34520547945205,558,0.26,0.5,18.75,8.17652329749104,0.4360812425328554,0.0023355378250908,8,150,2,2,2,2,222,22,Standard base
7375,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,16,0,38,35-44,1,2,3,0,394,0,14,23.34246575342465,710,0.4619289340101523,0.1428571428571428,28.142857142857142,16.87910798122066,0.5997652582159625,0.0039430258672477,14,394,1,3,3,4,133,14,Low-priority churn
709,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,16,0,62,55-64,1,1,2,0,1011,0,15,21.863013698630137,665,0.0909990108803165,0.2,67.4,46.24248120300752,0.6860902255639098,0.010767211409979,15,1011,3,3,4,5,334,35,High-potential growth
460,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,22,0,42,35-44,0,2,2,0,1736,0,16,24.0,788,0.0097926267281105,0.0625,108.5,72.33333333333333,0.6666666666666666,0.0108595020643062,16,1736,1,4,5,7,145,17,Critical retention
3726,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,22,0,28,25-34,1,2,3,0,17,0,3,7.594520547945205,231,0.0,0.3333333333333333,5.666666666666667,2.2384559884559887,0.395021645021645,0.0007826769190405,3,17,2,1,1,0,211,20,Standard base
6798,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,16,0,48,45-54,2,1,3,0,394,0,14,18.542465753424658,564,0.098984771573604,0.6428571428571429,28.142857142857142,21.24852245862884,0.7550236406619385,0.0068783995010398,14,394,3,3,3,4,333,34,Loyal
5341,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,18,0,52,45-54,1,1,2,0,1561,1,13,20.975342465753425,638,0.0172966047405509,0.0769230769230769,120.07692307692308,74.4207157784744,0.6197753396029259,0.0108941578449733,13,1561,3,3,5,6,335,36,High-potential growth
1606,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,16,0,43,35-44,1,2,3,0,19,0,3,16.7013698630137,508,0.1578947368421052,0.3333333333333333,6.333333333333333,1.1376312335958003,0.1796259842519685,0.0003537593885242,3,19,2,1,1,0,211,20,Standard base
9617,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,16,0,63,55-64,0,1,1,0,15,0,4,5.654794520547945,172,0.2666666666666666,0.25,3.75,2.6526162790697674,0.7073643410852714,0.0021174346669884,4,15,2,1,1,0,211,20,Standard base
3233,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,22,0,49,45-54,1,2,3,0,1085,0,26,18.44383561643836,561,0.0294930875576036,0.1153846153846153,41.73076923076923,58.82724301841949,1.4096850861556744,0.0112507278065349,26,1085,1,5,4,7,154,17,Critical retention
89,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,18,0,39,35-44,1,2,3,0,48,0,6,9.863013698630136,300,0.4375,0.3333333333333333,8.0,4.866666666666666,0.6083333333333333,0.0026292094363407,6,48,2,2,2,2,222,22,Standard base
2936,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,18,0,32,25-34,1,2,3,0,22,0,4,10.027397260273972,305,0.0454545454545454,0.25,5.5,2.1939890710382515,0.3989071038251366,0.0011127115866809,4,22,2,1,1,0,211,20,Standard base
9449,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,22,0,56,55-64,1,1,2,0,594,0,18,12.032876712328768,366,0.0185185185185185,0.0555555555555555,33.0,49.364754098360656,1.4959016393442623,0.0074269009814361,18,594,3,4,4,6,344,36,Champions
7297,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,16,0,41,35-44,1,1,2,0,37,0,7,9.304109589041095,283,0.5405405405405406,0.5714285714285714,5.285714285714286,3.976737338044759,0.7523557126030624,0.0063627797408716,7,37,2,2,1,1,221,21,Standard base
11004,2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,18,1,44,35-44,1,1,2,0,20,0,3,4.635616438356164,141,0.1,0.3333333333333333,6.666666666666667,4.314420803782506,0.6471631205673759,0.0008602746609516,3,20,3,1,1,0,311,30,Recents
313,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,16,0,46,45-54,0,1,1,0,2068,1,21,11.243835616438355,342,0.0096711798839458,0.0476190476190476,98.47619047619048,183.92300194931772,1.8676900584795324,0.030046641118941,21,2068,1,5,5,8,155,18,Critical retention
9940,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,16,0,56,55-64,1,2,3,0,971,0,14,21.402739726027395,651,0.03913491246138,0.1428571428571428,69.35714285714286,45.36802355350743,0.6541218637992833,0.00838066351568,14,971,1,3,4,5,134,15,Critical retention
10735,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,16,0,43,35-44,1,1,2,0,25,0,4,14.16986301369863,431,0.04,0.25,6.25,1.7643078112915702,0.2822892498066512,0.0009284201778415,4,25,1,1,1,0,111,10,Low-priority churn
9529,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,16,0,24,18-24,0,2,2,0,1446,1,21,10.224657534246576,311,0.1251728907330567,0.0476190476190476,68.85714285714286,141.42282958199357,2.053858520900321,0.0230308460784659,21,1446,3,5,5,8,355,38,Champions
6439,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,16,0,56,55-64,1,2,3,0,950,0,24,24.0,779,0.16,0.2916666666666667,39.583333333333336,39.583333333333336,1.0,0.0077774503061859,24,950,2,5,4,7,254,27,High value at risk
7411,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,22,0,50,45-54,2,2,4,0,16,0,4,4.0109589041095886,122,0.0625,0.5,4.0,3.989071038251367,0.9972677595628416,0.0015107256346341,4,16,3,1,1,0,311,30,Recents
2176,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,16,0,42,35-44,1,2,3,0,1610,3,14,16.53698630136986,503,0.0496894409937888,0.1428571428571428,115.0,97.35752153744204,0.8465871438038437,0.0145792080571206,14,1610,2,3,5,6,235,26,High value at risk
9265,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,16,0,61,55-64,1,2,3,0,1313,0,19,20.843835616438355,634,0.0586443259710586,0.1052631578947368,69.10526315789474,62.99224500525763,0.9115404837013672,0.010075132153266,19,1313,1,4,5,7,145,17,Critical retention
8867,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,22,0,26,25-34,0,2,2,0,1954,0,19,24.0,765,0.0880245649948822,0.0526315789473684,102.84210526315788,81.41666666666667,0.7916666666666666,0.0144642169780593,19,1954,1,4,5,7,145,17,Critical retention
8932,Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,18,0,45,45-54,1,2,3,0,1461,0,21,23.21095890410959,706,0.0479123887748117,0.1904761904761904,69.57142857142857,62.94440509915015,0.904745042492918,0.0115891257700656,21,1461,2,5,5,8,255,28,High value at risk
10236,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,18,0,39,35-44,1,1,2,0,51,0,5,12.624657534246577,384,0.2549019607843137,0.4,10.2,4.039713541666667,0.3960503472222222,0.001555730503851,5,51,2,1,2,1,212,21,Standard base
6340,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,16,0,29,25-34,1,1,2,0,15,0,4,11.276712328767124,343,0.7333333333333333,0.5,3.75,1.3301749271137029,0.3547133138969873,0.0005331718593548,4,15,2,1,1,0,211,20,Standard base
10089,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,16,0,40,35-44,0,1,1,0,964,4,28,18.016438356164382,548,0.1535269709543568,0.0357142857142857,34.42857142857143,53.50669099756691,1.5541362530413627,0.0062524859966774,28,964,3,5,4,7,354,37,Champions
2227,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,18,0,56,55-64,0,2,2,0,185,0,9,24.0,743,0.1351351351351351,0.2222222222222222,20.55555555555556,7.708333333333333,0.375,0.0034918837297093,9,185,1,2,3,3,123,13,Low-priority churn
10992,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,16,0,47,45-54,2,2,4,0,1118,0,21,24.0,767,0.0268336314847942,0.238095238095238,53.23809523809524,46.583333333333336,0.875,0.0073842170616364,21,1118,1,5,5,8,155,18,Critical retention
5304,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,22,0,40,35-44,1,1,2,0,32,0,4,23.73698630136986,722,0.03125,0.5,8.0,1.3481071098799633,0.1685133887349954,0.0005235536851859,4,32,2,1,1,0,211,20,Standard base
3406,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,16,0,50,45-54,1,1,2,0,310,0,12,23.44109589041096,713,0.0387096774193548,0.3333333333333333,25.83333333333333,13.224637681159422,0.511921458625526,0.0034507306567638,12,310,1,3,3,4,133,14,Low-priority churn
2661,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,16,0,50,45-54,2,1,3,0,34,0,6,16.043835616438354,488,0.2941176470588235,0.6666666666666666,5.666666666666667,2.1191939890710385,0.3739754098360656,0.0013598378626197,6,34,1,2,1,1,121,11,Low-priority churn
3153,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,22,0,57,55-64,3,1,4,0,15,0,3,9.895890410958904,301,0.1333333333333333,0.3333333333333333,5.0,1.51578073089701,0.303156146179402,0.0004465073218637,3,15,3,1,1,0,311,30,Recents
10264,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,16,0,35,35-44,1,1,2,0,18,1,4,23.83561643835616,725,0.7222222222222222,0.5,4.5,0.7551724137931035,0.167816091954023,0.0005927957719315,4,18,2,1,1,0,211,20,Standard base
1184,PhD,Divorced,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,22,0,46,45-54,2,1,3,0,821,0,22,16.471232876712328,501,0.0292326431181485,0.1363636363636363,37.31818181818182,49.84447771124418,1.335662009314704,0.008584748005496,22,821,2,5,4,7,254,27,High value at risk
4200,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,18,0,44,35-44,1,2,3,0,268,0,11,3.616438356164384,110,0.0261194029850746,0.3636363636363636,24.363636363636363,74.10606060606061,3.041666666666667,0.020137972491966,11,268,1,3,3,4,133,14,Low-priority churn
9396,PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,22,0,36,35-44,1,2,3,0,20,0,3,22.38904109589041,681,0.25,0.3333333333333333,6.666666666666667,0.8932941752325013,0.1339941262848752,0.0002842095103743,3,20,3,1,1,0,311,30,Recents
2387,Master,Together,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,18,0,62,55-64,2,2,4,0,255,0,11,20.02191780821918,609,0.0784313725490196,0.5454545454545454,23.181818181818183,12.736042692939243,0.5493979200875753,0.0034912397732837,11,255,3,3,3,4,333,34,Loyal
6690,Master,Married,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,18,0,48,45-54,2,2,4,0,70,0,7,18.73972602739726,570,0.2857142857142857,0.5714285714285714,10.0,3.735380116959064,0.3735380116959064,0.0011740632652376,7,70,3,2,2,2,322,32,Recents
1225,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,16,0,51,45-54,0,2,2,0,1254,1,18,3.320547945205479,101,0.1921850079744816,0.0555555555555555,69.66666666666667,377.6485148514852,5.420792079207922,0.0565596098324824,18,1254,2,4,5,7,245,27,High value at risk
9703,PhD,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,22,0,44,35-44,2,2,4,0,115,1,7,23.671232876712327,720,0.6,0.5714285714285714,16.428571428571427,4.858217592592593,0.2957175925925926,0.0015302677667824,7,115,1,2,2,2,122,12,Low-priority churn
291,Graduation,Married,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,16,0,44,35-44,0,2,2,0,865,0,12,15.550684931506847,473,0.1341040462427745,0.0833333333333333,72.08333333333333,55.62455954897816,0.7716701902748414,0.0091512848174902,12,865,3,3,4,5,334,35,High-potential growth
4557,Graduation,Together,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,16,0,44,35-44,1,2,3,0,46,0,6,12.032876712328768,366,0.4565217391304347,0.3333333333333333,7.666666666666667,3.8228597449908928,0.4986338797814207,0.0020785825527816,6,46,3,2,2,2,322,32,Recents
2379,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,16,0,61,55-64,0,1,1,0,1489,0,12,24.0,743,0.0980523841504365,0.1666666666666666,124.08333333333331,62.04166666666666,0.5,0.010748263964081,12,1489,3,3,5,6,335,36,High-potential growth
5726,Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,18,0,31,25-34,1,1,2,0,54,0,7,6.542465753424657,199,0.1111111111111111,0.4285714285714285,7.714285714285714,8.253768844221106,1.069932998324958,0.0031158055282072,7,54,3,2,2,2,322,32,Recents
3066,PhD,Together,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,22,0,39,35-44,1,2,3,0,218,0,10,7.989041095890411,243,0.0596330275229357,0.2,21.8,27.28737997256516,1.2517146776406036,0.0052895333118614,10,218,3,3,3,4,333,34,Loyal
6336,Graduation,Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,16,0,54,45-54,2,2,4,0,44,0,6,5.983561643835616,182,0.0909090909090909,0.6666666666666666,7.333333333333333,7.353479853479854,1.0027472527472527,0.0030101230851699,6,44,2,2,2,2,222,22,Standard base
10967,Graduation,Divorced,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,16,0,51,45-54,2,1,3,0,89,0,6,19.92328767123288,606,0.1123595505617977,0.5,14.833333333333334,4.467134213421342,0.3011551155115511,0.0016060162550499,6,89,2,2,2,2,222,22,Standard base
2304,PhD,Together,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,22,0,51,45-54,1,2,3,0,763,0,21,12.624657534246577,384,0.0091743119266055,0.0952380952380952,36.333333333333336,60.43728298611112,1.6634114583333337,0.0109367302916974,21,763,1,5,4,7,154,17,Critical retention
3445,Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,16,0,58,55-64,0,1,1,0,795,0,21,20.58082191780822,626,0.2037735849056604,0.0952380952380952,37.85714285714285,38.62819488817891,1.020367412140575,0.0076347850357108,21,795,2,5,4,7,254,27,High value at risk
7828,Master,Together,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,18,0,33,25-34,0,2,2,0,803,0,11,5.1945205479452055,158,0.0186799501867995,0.0909090909090909,73.0,154.58597046413502,2.117616033755274,0.0238184900948822,11,803,3,3,4,5,334,35,High-potential growth
3762,PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,22,0,28,25-34,0,1,1,0,871,1,16,18.115068493150684,551,0.0619977037887485,0.0625,54.4375,48.08151845130067,0.8832425892317,0.0082582366698957,16,871,3,4,4,6,344,36,Champions
4391,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,18,0,46,45-54,1,1,2,0,777,0,21,17.49041095890411,532,0.1685971685971685,0.0476190476190476,37.0,44.42434210526316,1.200657894736842,0.0083503094447636,21,777,2,5,4,7,254,27,High value at risk
4669,Basic,Married,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,12,0,33,25-34,1,2,3,0,85,0,7,19.75890410958904,601,0.2,0.4285714285714285,12.142857142857142,4.301858014420411,0.3542706600110926,0.0021087539286374,7,85,2,2,2,2,222,22,Standard base
